,timestamp,meta_vault_total_supply,brett_shares,brett_open_assets,doge_shares,doge_open_assets,floki_shares,floki_open_assets,neiro_shares,neiro_open_assets,pepe_shares,pepe_open_assets,popcat_shares,popcat_open_assets,shib_shares,shib_open_assets,wif_shares,wif_open_assets,meta_vault_deposits,meta_vault_withdrawals,brett_share_price,brett_idle_assets,brett_pending_withdrawals,doge_share_price,doge_idle_assets,doge_pending_withdrawals,floki_share_price,floki_idle_assets,floki_pending_withdrawals,neiro_share_price,neiro_idle_assets,neiro_pending_withdrawals,pepe_share_price,pepe_idle_assets,pepe_pending_withdrawals,popcat_share_price,popcat_idle_assets,popcat_pending_withdrawals,shib_share_price,shib_idle_assets,shib_pending_withdrawals,wif_share_price,wif_idle_assets,wif_pending_withdrawals,meta_vault_balance,brett_balance,doge_balance,floki_balance,neiro_balance,pepe_balance,popcat_balance,shib_balance,wif_balance,net_balance
12,2024-09-28,255777.634351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000647408750043,0.0,4212.851198,1.1757878062306304,2905.11241,0.0,0.6805722748372596,0.0,4529.821852,0.9449716406817232,0.0,4525.39266,1.2080884547723234,0.0,4809.510741,0.9979725822794496,0.0,4843.039632,1.0749925342422837,1350.247547,0.0,1.2246451686188518,3568.531504,0.0,255777.634351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255777.634351
13,2024-09-29,344883.737323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89106.102972,0.0,1.001399637215567,3785.712649,0.0,1.1764003008645671,0.0,2926.804401,0.6798612807098744,841.438529,0.0,0.9436470557380928,0.0,7374.575455,1.2085092203723988,0.0,7117.944785,0.999808261689152,0.0,5558.967339,1.0752158229813058,0.0,6271.755642,1.2251110355736363,0.0,9975.244546,344883.737324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344883.737324
14,2024-09-30,344883.737323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0021751570321094,3012.909837,0.0,1.176840092919398,0.0,4931.891768,0.6787344973208997,0.0,7721.323679,0.9418395889863428,0.0,3987.835978,1.2091255470739413,1622.266394,0.0,1.0010347821660548,7720.862664,0.0,1.0754236729111375,0.0,1972.653221,1.2249733997901813,0.0,44.701873,344883.737324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344883.737324
15,2024-10-01,344883.737323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0027575205717032,0.0,10033.458763,1.1771649400977802,0.0,2203.536331,0.6775916681380513,0.0,624.591029,0.9393496257189344,7081.32403,0.0,1.210662627157863,0.0,2654.668932,1.0023236073506392,5853.235105,0.0,1.0756072764074165,0.0,2305.251302,1.2259756664887314,0.0,4070.915967,344883.737324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344883.737324
16,2024-10-02,413138.410882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68254.67356,0.0,1.002921288641554,0.0,9153.970966,1.1776334344052837,806.115873,0.0,0.6765784264130145,0.0,4787.340818,0.9372596381181834,1554.19745,0.0,1.2117189499216807,10281.401731,0.0,1.0030625976724437,0.0,3963.832179,1.075781538870809,9042.864464,0.0,1.2262433062783529,0.0,5000.821602,413138.410884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413138.410884
17,2024-10-03,413138.410882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003073407440788,7550.351989,0.0,1.1779970991536677,2373.522819,0.0,0.6757322323923507,0.0,4131.920216,0.9350829190966832,101.163143,0.0,1.211992909839932,1942.380765,0.0,1.0034663625192988,0.0,3654.905531,1.075900357379056,1903.066211,0.0,1.226483244976108,0.0,6219.113012,413138.410884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413138.410884
18,2024-10-04,413138.410882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0032372927571729,1591.516755,0.0,1.1783683520890291,9613.465773,0.0,0.6750590107579105,0.0,1882.370622,0.9327750592225764,0.0,3082.082864,1.2124112472025037,1282.484389,0.0,1.0038860799219087,7485.179006,0.0,1.075732122279758,0.0,2595.995143,1.226719624169005,5519.240181,0.0,413138.410884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413138.410884
19,2024-10-05,461288.580483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48150.169602,0.0,1.0034035759137674,2941.563323,0.0,1.1786251118389774,2961.06034,0.0,0.6743451400026046,9199.246244,0.0,0.9313848398587604,7543.787176,0.0,1.2128430730799151,1530.09438,0.0,1.0029981646669124,3061.972923,0.0,1.075763234674369,0.0,4316.842855,1.2270261952119752,2269.816638,0.0,461288.580486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461288.580486
20,2024-10-06,486026.496248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24737.915766,0.0,1.0035688227966983,1070.149519,0.0,1.1788639956780542,4013.82154,0.0,0.6736413088573956,5973.633738,0.0,0.9288822742869096,1755.433057,0.0,1.2132902629797673,4563.748098,0.0,1.0028354719042625,0.0,6512.640267,1.075465622945545,0.0,8350.768995,1.227377662502053,0.0,1618.699235,486026.496252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486026.496252
21,2024-10-07,525463.69859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39437.202343,0.0,1.0038616800292048,0.0,4086.642328,1.1798866228381146,0.0,4672.223094,0.6722882368490596,6921.869367,0.0,0.9243182508023172,8056.15328,0.0,1.2140729428599122,2753.614442,0.0,1.0040208308384826,0.0,1734.100985,1.0754097281622974,0.0,3336.710869,1.2280391974856593,0.0,2912.327557,525463.698594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525463.698594
22,2024-10-08,485653.416994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39810.281596,1.004056277472971,0.0,7126.624177,1.1802691669409606,200.3021,0.0,0.6715755869603102,0.0,8439.703611,0.921261536021726,2324.886884,0.0,1.2143171372882495,878.348381,0.0,1.0044570515546902,6249.125516,0.0,1.075133288168624,4670.361478,0.0,1.2284196480417011,0.0,6892.381869,485653.416998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485653.416998
23,2024-10-09,537296.978588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51643.561595,0.0,1.004249234322654,0.0,4618.671888,1.1807824699913858,0.0,3119.9678,0.6706230622568784,885.898757,0.0,0.917980875467176,6669.704211,0.0,1.2148311861849213,0.0,1816.351474,1.004750725548938,0.0,3665.794849,1.075199769292538,0.0,6296.975583,1.2288154505602784,4866.646003,0.0,537296.978594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537296.978594
24,2024-10-10,536836.885598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.09299,1.004455759624267,0.0,6782.215025,1.1809985911043042,1888.581286,0.0,0.6698406119936803,0.0,952.284917,0.9153907401067032,0.0,1969.545738,1.2152941670961213,1529.63815,0.0,1.0051521405192128,11873.472602,0.0,1.0749394023950731,0.0,1683.354348,1.2290696182814935,0.0,7342.91323,536836.885603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536836.885603
25,2024-10-11,491754.76539200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45082.120206,1.0053478317587163,0.0,1566.612573,1.1812200409176787,0.0,2672.185538,0.669387733006399,2976.470391,0.0,0.913132170432403,0.0,904.374463,1.2162518145597911,1184.221481,0.0,1.0055239132980889,0.0,8186.450837,1.074719949655092,1030.937754,0.0,1.2297633850620349,0.0,13563.938706,491754.765397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491754.765397
26,2024-10-12,481288.692095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10466.073297,1.0078539878986383,32.471306,0.0,1.1814546111088158,0.0,5959.016159,0.6690543992409562,2106.119285,0.0,0.910772290683772,0.0,7646.472382,1.2170835371026607,3251.89217,0.0,1.0071253975669798,10180.755146,0.0,1.0751151740997442,1916.736991,0.0,1.230551208322448,0.0,4141.731481,481288.6921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481288.6921
27,2024-10-13,511245.213292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29956.521198,0.0,1.0092028998442273,0.0,4020.327016,1.18168759936844,19.130376,0.0,0.6684749038242129,0.0,10255.024709,0.9082055162406116,1028.646281,0.0,1.217359984263927,0.0,8055.990947,1.0081675980958733,330.585794,0.0,1.0751454834134604,1285.254277,0.0,1.2313009724539268,0.0,4065.937396,511245.213298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511245.213298
28,2024-10-14,510808.597794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.615498,1.0097292896979022,12287.526589,0.0,1.1821634840123505,0.0,2225.004952,0.6674871519144123,5669.485334,0.0,0.9064280462074258,2800.560701,0.0,1.218212560053776,0.0,3039.809886,1.008983836770668,7176.705424,0.0,1.0749552693200994,0.0,1328.418858,1.230561416584907,4849.72243,0.0,510808.5978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510808.5978
29,2024-10-15,510808.597794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0106128522590496,4505.069048,0.0,1.1827797933594526,0.0,1999.013438,0.6662964011104269,891.888086,0.0,0.9033654431294488,0.0,1768.721266,1.2190523322418911,2268.836122,0.0,1.009321468154648,5857.653635,0.0,1.0750260432260237,0.0,6901.82082,1.230763089718985,0.0,1896.97848,510808.5978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510808.5978
30,2024-10-16,504809.044434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5999.55336,1.0108865010229844,0.0,5303.740867,1.1839644964914864,0.0,6580.952134,0.665388027033384,0.0,2823.394429,0.90183248159358,883.450029,0.0,1.219765062394929,5386.016446,0.0,1.0095502808252923,2385.839561,0.0,1.075231356224839,0.0,3714.61537,1.2307489355377024,0.0,7199.209514,504809.04444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504809.04444
31,2024-10-17,503614.240266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.804168,1.0111416543278064,0.0,599.637747,1.1846781124561017,8198.387963,0.0,0.6646615923381287,0.0,7121.250009,0.9002470925523858,0.0,4384.194963,1.2196427074331764,1313.704905,0.0,1.0099523262889405,5737.563176,0.0,1.0750161565456782,1776.631002,0.0,1.230813391296461,0.0,2173.112976,503614.240272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503614.240272
32,2024-10-18,455450.73529499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48163.504971,1.011499936472866,0.0,412.454105,1.1860583187957316,3313.898297,0.0,0.6637773390015517,2.384658,0.0,0.8986717478467641,1122.95088,0.0,1.2208566976900177,0.0,2360.630415,1.0103084754201563,2451.76451,0.0,1.075408780387857,0.0,7847.513969,1.231059769005198,9759.686612,0.0,455450.735301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455450.735301
33,2024-10-19,446052.97697699995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9397.758318,1.011712542708379,1206.398609,0.0,1.1861991646077703,0.0,1560.768512,0.6628264838674022,1372.715952,0.0,0.8973679400954824,5468.248648,0.0,1.2218260381104409,4689.530993,0.0,1.010553169732882,4711.027333,0.0,1.0756260660148569,9055.859708,0.0,1.2313163938851153,0.0,4349.755163,446052.976983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446052.976983
34,2024-10-20,422673.0142089999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23379.962768,1.0122455272591924,0.0,2515.909373,1.1870463288547088,0.0,3345.892646,0.6624410822748954,316.739785,0.0,0.8962241963185708,0.0,707.590655,1.22259539479061,0.0,1247.457729,1.0113380800750564,4199.047323,0.0,1.0758396274363404,5663.340404,0.0,1.2315977442719757,0.0,1299.727651,422673.014215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422673.014215
35,2024-10-21,477955.6348739999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55282.620666,0.0,1.013029296596253,3866.589119,0.0,1.1876478575609704,3673.389881,0.0,0.6618512748469746,0.0,9752.8112,0.8946511614530662,3052.370937,0.0,1.2235780523726023,0.0,4232.826636,1.011653109705465,0.0,1444.75136,1.076057810107527,5924.704712,0.0,1.232257065495045,0.0,1186.445764,477955.634881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477955.634881
36,2024-10-22,477955.6348739999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0136826399506709,526.352681,0.0,1.1881814593454538,4279.419503,0.0,0.6611354236725615,0.0,5588.158431,0.8930290932404183,1338.128351,0.0,1.2240284005159154,0.0,1039.029743,1.0121736606115104,0.0,7674.079464,1.0762655794268494,0.0,3052.920491,1.2330244207241912,4494.258392,0.0,477955.634881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477955.634881
37,2024-10-23,573566.7519419999,0.0,0.0,2358.22932,2802.812474,0.0,0.0,0.0,0.0,0.0,0.0,561641.957222,570763.9394769999,0.0,0.0,0.0,0.0,95611.11707,0.0,1.0139108884547536,3120.297274,0.0,1.1885241395125232,0.0,2802.812474,0.6606585743201573,0.0,549.699868,0.8910302907624661,7666.725333,0.0,1.2243633607477404,8336.235387,0.0,1.012697192305295,1171.557492,0.0,1.0763530368751222,0.0,2557.131927,1.2334693018725331,9924.293867,0.0,0.0,0.0,2793.036843,0.0,0.0,0.0,566793.556163,0.0,0.0,569586.5930059999
38,2024-10-24,545806.1231309999,0.0,0.0,2358.22932,2802.812474,0.0,0.0,0.0,0.0,0.0,0.0,561641.957222,570763.9394769999,0.0,0.0,0.0,0.0,0.0,27569.870819,1.0144694232978888,0.0,5418.940584,1.1890021586372674,533.952705,0.0,0.6602173962116215,251.279533,0.0,0.8893294985736651,0.0,2110.252947,1.2249875828470451,10990.888934,0.0,1.0127686226006043,0.0,314.99444,1.0765421054981918,5083.806229,0.0,1.234358777352851,1368.622139,0.0,-27569.870819,0.0,2796.022507,0.0,0.0,0.0,566829.44834,0.0,0.0,542055.600028
39,2024-10-25,545806.1231309999,0.0,0.0,2358.22932,2802.812474,0.0,0.0,0.0,0.0,0.0,0.0,561641.957222,570763.9394769999,0.0,0.0,0.0,0.0,0.0,0.0,1.0146527466329711,0.0,1779.969743,1.189273539299494,0.0,4566.620941,0.6595034247566557,0.0,10945.910214,0.8864894822756711,0.0,3219.952206,1.2251565830813855,3056.914633,0.0,1.013111439530037,0.0,1914.219782,1.0766686271505523,0.0,3315.366687,1.2346857395503097,0.0,2425.551758,-27569.870819,0.0,2794.797936,0.0,0.0,0.0,567021.317169,0.0,0.0,542246.244286
40,2024-10-26,646157.4387169998,0.0,0.0,2358.22932,2802.812474,0.0,0.0,0.0,0.0,0.0,0.0,561641.957222,570763.9394769999,0.0,0.0,0.0,0.0,99728.358518,0.0,1.014810476366764,3027.63439,0.0,1.1896645177663907,2393.168349,0.0,0.6590554509977276,7280.977501,0.0,0.8849196399498394,8558.3763,0.0,1.2250054952258276,0.0,3934.291491,1.0134015657605528,0.0,479.885077,1.0766428230343243,0.0,5504.717842,1.2349133743229286,2628.735968,0.0,72158.487699,0.0,2804.063612,0.0,0.0,0.0,567183.695909,0.0,0.0,642146.24722
41,2024-10-27,622888.9581719998,0.0,0.0,2358.22932,2802.812474,0.0,0.0,0.0,0.0,0.0,0.0,561641.957222,570763.9394769999,0.0,0.0,0.0,0.0,0.0,23131.86581,1.0149683719356746,3022.151967,0.0,1.190484029746051,8430.157371,0.0,0.6586972884154326,0.0,7141.838446,0.8830933149139154,420.233885,0.0,1.2251808441706724,0.0,5203.382149,1.013769483691048,2339.78732,0.0,1.076799302051372,778.743164,0.0,1.235176257325008,0.0,10506.675763,49026.621889,0.0,2807.434343,0.0,0.0,0.0,567397.774038,0.0,0.0,619231.83027
42,2024-10-28,623273.3506099997,0.0,0.0,2358.22932,2802.812474,0.0,0.0,0.0,0.0,0.0,0.0,561641.957222,570763.9394769999,0.0,0.0,0.0,0.0,382.301855,0.0,1.0151308095429044,0.0,2102.407441,1.191186973955599,0.0,6490.63841,0.6580872143364761,0.0,4918.433686,0.881142064529709,0.0,1731.511467,1.2252818144202058,6602.993644,0.0,1.014280024847436,0.0,7203.125151,1.0769864314448994,369.306712,0.0,1.235467329034985,0.0,2317.525327,49408.923744,0.0,2799.294516,0.0,0.0,0.0,567675.354584,0.0,0.0,619883.572844
43,2024-10-29,612341.4338729997,0.0,0.0,2358.22932,2802.812474,0.0,0.0,0.0,0.0,0.0,0.0,561641.957222,570763.9394769999,0.0,0.0,0.0,0.0,0.0,10889.660003,1.0155972101492463,0.0,1867.568102,1.1911936213580978,10292.095821,0.0,0.6573502856304663,798.441485,0.0,0.8800158228786895,1206.270226,0.0,1.225558399440564,4809.373486,0.0,1.0160144620124558,0.0,3220.072,1.0775268205244424,0.0,5698.464352,1.2365946710987887,0.0,8936.747428,38519.263741,0.0,2809.107723,0.0,0.0,0.0,568646.089696,0.0,0.0,609974.46116
44,2024-10-30,612341.4338729997,0.0,0.0,2358.22932,2802.812474,0.0,0.0,0.0,0.0,0.0,0.0,561641.957222,570763.9394769999,0.0,0.0,0.0,0.0,0.0,0.0,1.0158173059653122,1896.771193,0.0,1.1918240622702445,6254.54192,0.0,0.656655914131247,0.0,922.812965,0.8793712810347168,2046.4392,0.0,1.22604307028187,746.812302,0.0,1.0168817719641543,0.0,1122.286793,1.0781490775142355,0.0,1656.447524,1.2372712280778813,0.0,2201.811402,38519.263741,0.0,2810.594447,0.0,0.0,0.0,569131.508389,0.0,0.0,610461.366577
